"Date","SKU","Product","Country","Region","Actuals"
2018-01-01,100075,"Product F","NL","EU",0
2016-05-01,100075,"Product F","NL","EU",0
2015-12-01,100075,"Product F","NL","EU",177
2016-04-01,100075,"Product F","NL","EU",77
2017-01-01,100075,"Product F","NL","EU",0
2016-11-01,100075,"Product F","NL","EU",0
2018-06-01,100075,"Product F","NL","EU",57
2017-05-01,100075,"Product F","NL","EU",0
2016-08-01,100075,"Product F","NL","EU",12
2017-02-01,100075,"Product F","NL","EU",169
2016-06-01,100075,"Product F","NL","EU",0
2017-11-01,100075,"Product F","NL","EU",21
2016-09-01,100075,"Product F","NL","EU",0
2018-07-01,100075,"Product F","NL","EU",44
2018-03-01,100075,"Product F","NL","EU",25
2016-02-01,100078,"Product I","NL","EU",68
2016-10-01,100078,"Product I","NL","EU",177
2016-12-01,100078,"Product I","NL","EU",1542
2017-05-01,100078,"Product I","NL","EU",57
2017-12-01,100078,"Product I","NL","EU",301
2018-04-01,100078,"Product I","NL","EU",228
2016-08-01,100078,"Product I","NL","EU",57
2017-02-01,100078,"Product I","NL","EU",667
2018-06-01,100078,"Product I","NL","EU",25
2018-02-01,100078,"Product I","NL","EU",631
2017-10-01,100078,"Product I","NL","EU",571
2016-09-01,100078,"Product I","NL","EU",21
2018-05-01,100078,"Product I","NL","EU",590
2018-03-01,100078,"Product I","NL","EU",419
2015-12-01,100078,"Product I","NL","EU",126
2016-03-01,100078,"Product I","NL","EU",181
2018-01-01,100078,"Product I","NL","EU",333
2018-08-01,100078,"Product I","NL","EU",40
2016-06-01,100078,"Product I","NL","EU",158
2016-01-01,100078,"Product I","NL","EU",36
2017-09-01,100078,"Product I","NL","EU",44
2017-11-01,100078,"Product I","NL","EU",635
2017-04-01,100078,"Product I","NL","EU",81
2015-11-01,100078,"Product I","NL","EU",57
2016-07-01,100078,"Product I","NL","EU",323
2017-07-01,100078,"Product I","NL","EU",49
2017-01-01,100078,"Product I","NL","EU",121
2016-11-01,100078,"Product I","NL","EU",104
2017-03-01,100078,"Product I","NL","EU",17
2016-05-01,100078,"Product I","NL","EU",350
2016-04-01,100078,"Product I","NL","EU",117
2018-09-01,100078,"Product I","NL","EU",29
2018-10-01,100078,"Product I","NL","EU",8
2017-08-01,100078,"Product I","NL","EU",12
2017-06-01,100078,"Product I","NL","EU",62
2018-07-01,100078,"Product I","NL","EU",36
2016-06-01,100079,"Product C","NO","EU",25
2018-01-01,100079,"Product C","NO","EU",0
2017-10-01,100079,"Product C","NO","EU",8
2017-02-01,100079,"Product C","NO","EU",21
2016-12-01,100079,"Product C","NO","EU",0
2016-05-01,100079,"Product C","NO","EU",53
2016-03-01,100079,"Product C","NO","EU",17
2018-08-01,100079,"Product C","NO","EU",0
2017-07-01,100079,"Product C","NO","EU",0
2018-09-01,100079,"Product C","NO","EU",0
2018-06-01,100079,"Product C","NO","EU",0
2018-02-01,100079,"Product C","NO","EU",0
2017-09-01,100079,"Product C","NO","EU",21
2017-05-01,100079,"Product C","NO","EU",0
2016-10-01,100079,"Product C","NO","EU",40
2015-11-01,100079,"Product C","NO","EU",17
2018-05-01,100079,"Product C","NO","EU",0
2016-11-01,100079,"Product C","NO","EU",8
2018-10-01,100079,"Product C","NO","EU",0
2018-03-01,100079,"Product C","NO","EU",0
2017-06-01,100079,"Product C","NO","EU",0
2016-02-01,100079,"Product C","NO","EU",12
2015-12-01,100079,"Product C","NO","EU",17
2016-04-01,100079,"Product C","NO","EU",8
2018-04-01,100079,"Product C","NO","EU",0
2017-04-01,100079,"Product C","NO","EU",0
2017-03-01,100079,"Product C","NO","EU",17
2016-01-01,100079,"Product C","NO","EU",25
2018-07-01,100079,"Product C","NO","EU",0
2017-08-01,100079,"Product C","NO","EU",0
2016-09-01,100079,"Product C","NO","EU",8
2016-07-01,100079,"Product C","NO","EU",0
2017-12-01,100079,"Product C","NO","EU",36
2017-11-01,100079,"Product C","NO","EU",12
2017-01-01,100079,"Product C","NO","EU",0
2016-08-01,100079,"Product C","NO","EU",8
2018-04-01,100080,"Product J","NO","EU",4789
2018-01-01,100080,"Product J","NO","EU",584
2017-07-01,100080,"Product J","NO","EU",796
2017-06-01,100080,"Product J","NO","EU",599
2018-09-01,100080,"Product J","NO","EU",984
2017-12-01,100080,"Product J","NO","EU",342
2017-10-01,100080,"Product J","NO","EU",310
2017-03-01,100080,"Product J","NO","EU",1217
2018-10-01,100080,"Product J","NO","EU",2118
2018-08-01,100080,"Product J","NO","EU",905
2018-07-01,100080,"Product J","NO","EU",1793
2018-06-01,100080,"Product J","NO","EU",2591
2018-03-01,100080,"Product J","NO","EU",3757
2017-09-01,100080,"Product J","NO","EU",278
2017-05-01,100080,"Product J","NO","EU",1542
2017-11-01,100080,"Product J","NO","EU",419
2017-04-01,100080,"Product J","NO","EU",1057
2018-05-01,100080,"Product J","NO","EU",3186
2018-02-01,100080,"Product J","NO","EU",2966
2017-08-01,100080,"Product J","NO","EU",258
2018-07-01,100011,"Product A","PR","LA",0
2018-02-01,100011,"Product A","PR","LA",0
2017-08-01,100011,"Product A","PR","LA",164
2016-11-01,100011,"Product A","PR","LA",273
2016-05-01,100011,"Product A","PR","LA",329
2018-04-01,100011,"Product A","PR","LA",218
2017-05-01,100011,"Product A","PR","LA",329
2017-03-01,100011,"Product A","PR","LA",3351
2017-02-01,100011,"Product A","PR","LA",218
2016-12-01,100011,"Product A","PR","LA",4395
2015-11-01,100011,"Product A","PR","LA",494
2018-06-01,100011,"Product A","PR","LA",53
2017-12-01,100011,"Product A","PR","LA",53
2017-04-01,100011,"Product A","PR","LA",218
2016-10-01,100011,"Product A","PR","LA",4230
2016-02-01,100011,"Product A","PR","LA",329
2018-03-01,100011,"Product A","PR","LA",2966
2017-07-01,100011,"Product A","PR","LA",383
2017-01-01,100011,"Product A","PR","LA",273
2016-08-01,100011,"Product A","PR","LA",383
2016-04-01,100011,"Product A","PR","LA",218
2015-12-01,100011,"Product A","PR","LA",438
2018-01-01,100011,"Product A","PR","LA",3242
2017-11-01,100011,"Product A","PR","LA",53
2016-09-01,100011,"Product A","PR","LA",273
2016-07-01,100011,"Product A","PR","LA",329
2018-10-01,100011,"Product A","PR","LA",1427
2017-10-01,100011,"Product A","PR","LA",2747
2016-06-01,100011,"Product A","PR","LA",383
2018-09-01,100011,"Product A","PR","LA",712
2018-08-01,100011,"Product A","PR","LA",0
2017-06-01,100011,"Product A","PR","LA",218
2018-05-01,100011,"Product A","PR","LA",0
2017-09-01,100011,"Product A","PR","LA",53
2016-03-01,100011,"Product A","PR","LA",3845
2016-01-01,100011,"Product A","PR","LA",383
2018-08-01,100081,"Product B","PR","LA",53
2018-06-01,100081,"Product B","PR","LA",53
2018-09-01,100081,"Product B","PR","LA",53
2018-03-01,100081,"Product B","PR","LA",53
2018-10-01,100081,"Product B","PR","LA",169
2018-07-01,100081,"Product B","PR","LA",109
2018-04-01,100003,"Product C","PT","EU",258
2017-08-01,100003,"Product C","PT","EU",233
2016-02-01,100003,"Product C","PT","EU",269
2018-10-01,100003,"Product C","PT","EU",498
2018-09-01,100003,"Product C","PT","EU",77
2017-09-01,100003,"Product C","PT","EU",186
2017-05-01,100003,"Product C","PT","EU",278
2017-04-01,100003,"Product C","PT","EU",250
2017-01-01,100003,"Product C","PT","EU",141
2016-12-01,100003,"Product C","PT","EU",361
2016-07-01,100003,"Product C","PT","EU",273
2015-12-01,100003,"Product C","PT","EU",502
2016-06-01,100003,"Product C","PT","EU",228
2018-02-01,100003,"Product C","PT","EU",201
2018-01-01,100003,"Product C","PT","EU",258
2017-12-01,100003,"Product C","PT","EU",258
2017-10-01,100003,"Product C","PT","EU",145
2017-06-01,100003,"Product C","PT","EU",126
2017-03-01,100003,"Product C","PT","EU",201
2016-11-01,100003,"Product C","PT","EU",318
2016-08-01,100003,"Product C","PT","EU",355
2016-04-01,100003,"Product C","PT","EU",246
2016-10-01,100003,"Product C","PT","EU",370
2015-11-01,100003,"Product C","PT","EU",374
2018-07-01,100003,"Product C","PT","EU",273
2017-11-01,100003,"Product C","PT","EU",214
2017-02-01,100003,"Product C","PT","EU",100
2016-01-01,100003,"Product C","PT","EU",228
2016-05-01,100003,"Product C","PT","EU",186
2016-03-01,100003,"Product C","PT","EU",498
2018-08-01,100003,"Product C","PT","EU",338
2018-06-01,100003,"Product C","PT","EU",535
2018-03-01,100003,"Product C","PT","EU",173
2016-09-01,100003,"Product C","PT","EU",273
2018-05-01,100003,"Product C","PT","EU",201
2017-07-01,100003,"Product C","PT","EU",132
2018-06-01,100082,"Product K","PT","EU",1583
2018-10-01,100082,"Product K","PT","EU",1523
2016-02-01,100082,"Product K","PT","EU",1857
2016-05-01,100082,"Product K","PT","EU",1821
2016-03-01,100082,"Product K","PT","EU",2439
2017-06-01,100082,"Product K","PT","EU",2752
2016-08-01,100082,"Product K","PT","EU",2375
2016-06-01,100082,"Product K","PT","EU",2540
2018-02-01,100082,"Product K","PT","EU",2105
2017-12-01,100082,"Product K","PT","EU",3813
2018-07-01,100082,"Product K","PT","EU",1844
2016-09-01,100082,"Product K","PT","EU",1926
2018-05-01,100082,"Product K","PT","EU",1913
2017-10-01,100082,"Product K","PT","EU",2375
2017-04-01,100082,"Product K","PT","EU",2435
2015-11-01,100082,"Product K","PT","EU",1523
2017-07-01,100082,"Product K","PT","EU",2884
2017-02-01,100082,"Product K","PT","EU",2390
2016-12-01,100082,"Product K","PT","EU",3419
2016-07-01,100082,"Product K","PT","EU",2608
2018-01-01,100082,"Product K","PT","EU",2351
2016-01-01,100082,"Product K","PT","EU",1070
2015-12-01,100082,"Product K","PT","EU",2764
2016-04-01,100082,"Product K","PT","EU",1729
2017-09-01,100082,"Product K","PT","EU",2508
2017-08-01,100082,"Product K","PT","EU",2655
2017-03-01,100082,"Product K","PT","EU",2724
2016-10-01,100082,"Product K","PT","EU",2486
2017-11-01,100082,"Product K","PT","EU",2953
2018-08-01,100082,"Product K","PT","EU",933
2017-05-01,100082,"Product K","PT","EU",2816
2017-01-01,100082,"Product K","PT","EU",1840
2016-11-01,100082,"Product K","PT","EU",1861
2018-03-01,100082,"Product K","PT","EU",2033
2018-09-01,100082,"Product K","PT","EU",1057
2018-04-01,100082,"Product K","PT","EU",2580
2018-08-01,100003,"Product C","PT","EU",0
2018-04-01,100003,"Product C","PT","EU",0
2017-10-01,100003,"Product C","PT","EU",0
2018-02-01,100003,"Product C","PT","EU",0
2017-12-01,100003,"Product C","PT","EU",0
2017-05-01,100003,"Product C","PT","EU",0
2016-06-01,100003,"Product C","PT","EU",0
2016-03-01,100003,"Product C","PT","EU",0
2017-06-01,100003,"Product C","PT","EU",0
2017-02-01,100003,"Product C","PT","EU",0
2017-01-01,100003,"Product C","PT","EU",0
2016-08-01,100003,"Product C","PT","EU",0
2016-07-01,100003,"Product C","PT","EU",0
2018-10-01,100003,"Product C","PT","EU",0
2018-06-01,100003,"Product C","PT","EU",0
2017-09-01,100003,"Product C","PT","EU",0
2016-05-01,100003,"Product C","PT","EU",0
2015-11-01,100003,"Product C","PT","EU",0
2018-07-01,100003,"Product C","PT","EU",0
2018-01-01,100003,"Product C","PT","EU",0
2017-07-01,100003,"Product C","PT","EU",0
2018-05-01,100003,"Product C","PT","EU",0
2018-03-01,100003,"Product C","PT","EU",0
2017-08-01,100003,"Product C","PT","EU",0
2017-03-01,100003,"Product C","PT","EU",0
2016-11-01,100003,"Product C","PT","EU",0
2016-01-01,100003,"Product C","PT","EU",0
2017-11-01,100003,"Product C","PT","EU",0
2016-10-01,100003,"Product C","PT","EU",0
2016-09-01,100003,"Product C","PT","EU",0
2018-09-01,100003,"Product C","PT","EU",0
2017-04-01,100003,"Product C","PT","EU",0
2016-12-01,100003,"Product C","PT","EU",0
2016-04-01,100003,"Product C","PT","EU",0
2016-02-01,100003,"Product C","PT","EU",0
2015-12-01,100003,"Product C","PT","EU",0
2016-11-01,100083,"Product U","PT","EU",0
2016-10-01,100083,"Product U","PT","EU",0
2018-02-01,100083,"Product U","PT","EU",0
2016-12-01,100083,"Product U","PT","EU",0
2016-05-01,100083,"Product U","PT","EU",0
2017-08-01,100083,"Product U","PT","EU",0
2016-07-01,100083,"Product U","PT","EU",0
2017-10-01,100083,"Product U","PT","EU",0
2017-01-01,100083,"Product U","PT","EU",0
2016-09-01,100083,"Product U","PT","EU",0
2016-04-01,100083,"Product U","PT","EU",0
2017-12-01,100083,"Product U","PT","EU",0
2017-02-01,100083,"Product U","PT","EU",0
2016-08-01,100083,"Product U","PT","EU",0
2016-06-01,100083,"Product U","PT","EU",0
2015-12-01,100083,"Product U","PT","EU",0
2016-01-01,100083,"Product U","PT","EU",0
2016-03-01,100083,"Product U","PT","EU",0
2018-04-01,100084,"Product Q","PT","EU",0
2017-04-01,100084,"Product Q","PT","EU",0
2016-09-01,100084,"Product Q","PT","EU",0
2018-07-01,100084,"Product Q","PT","EU",0
2017-11-01,100084,"Product Q","PT","EU",0
2018-10-01,100084,"Product Q","PT","EU",0
2018-03-01,100084,"Product Q","PT","EU",0
2017-03-01,100084,"Product Q","PT","EU",0
2016-12-01,100084,"Product Q","PT","EU",0
2018-09-01,100084,"Product Q","PT","EU",0
2018-06-01,100084,"Product Q","PT","EU",0
2018-02-01,100084,"Product Q","PT","EU",0
2018-01-01,100084,"Product Q","PT","EU",0
2017-12-01,100084,"Product Q","PT","EU",0
2017-09-01,100084,"Product Q","PT","EU",0
2017-07-01,100084,"Product Q","PT","EU",0
2017-01-01,100084,"Product Q","PT","EU",0
2018-08-01,100084,"Product Q","PT","EU",0
2017-02-01,100084,"Product Q","PT","EU",0
2016-10-01,100084,"Product Q","PT","EU",0
2016-08-01,100084,"Product Q","PT","EU",0
2018-05-01,100084,"Product Q","PT","EU",0
2017-10-01,100084,"Product Q","PT","EU",0
2017-08-01,100084,"Product Q","PT","EU",0
2017-06-01,100084,"Product Q","PT","EU",0
2017-05-01,100084,"Product Q","PT","EU",0
2016-11-01,100084,"Product Q","PT","EU",0
2018-03-01,100085,"Product X","PT","EU",0
2018-07-01,100085,"Product X","PT","EU",0
2018-02-01,100085,"Product X","PT","EU",21
2018-08-01,100085,"Product X","PT","EU",0
2018-05-01,100085,"Product X","PT","EU",0
2018-04-01,100085,"Product X","PT","EU",12
2018-06-01,100085,"Product X","PT","EU",0
2018-10-01,100085,"Product X","PT","EU",0
2018-09-01,100085,"Product X","PT","EU",0
2018-08-01,100086,"Product BB","PT","EU",4
2018-10-01,100086,"Product BB","PT","EU",0
2018-09-01,100086,"Product BB","PT","EU",0
2015-11-01,100087,"Product F","PT","EU",333
2016-12-01,100087,"Product F","PT","EU",291
2016-01-01,100087,"Product F","PT","EU",310
2017-09-01,100087,"Product F","PT","EU",273
2017-08-01,100087,"Product F","PT","EU",214
2016-05-01,100087,"Product F","PT","EU",306
2017-01-01,100087,"Product F","PT","EU",164
2016-11-01,100087,"Product F","PT","EU",141
2016-06-01,100087,"Product F","PT","EU",365
2018-10-01,100087,"Product F","PT","EU",273
2018-06-01,100087,"Product F","PT","EU",228
2016-03-01,100087,"Product F","PT","EU",318
2016-02-01,100087,"Product F","PT","EU",338
2015-12-01,100087,"Product F","PT","EU",430
2016-09-01,100087,"Product F","PT","EU",186
2016-07-01,100087,"Product F","PT","EU",342
2018-08-01,100087,"Product F","PT","EU",121
2018-05-01,100087,"Product F","PT","EU",196
2017-10-01,100087,"Product F","PT","EU",173
2016-10-01,100087,"Product F","PT","EU",282
2018-07-01,100087,"Product F","PT","EU",218
2017-12-01,100087,"Product F","PT","EU",237
2017-06-01,100087,"Product F","PT","EU",201
2017-05-01,100087,"Product F","PT","EU",278
2017-04-01,100087,"Product F","PT","EU",201
2017-03-01,100087,"Product F","PT","EU",269
2018-09-01,100087,"Product F","PT","EU",141
2018-03-01,100087,"Product F","PT","EU",301
2017-11-01,100087,"Product F","PT","EU",205
2017-07-01,100087,"Product F","PT","EU",282
2016-04-01,100087,"Product F","PT","EU",158
2016-08-01,100087,"Product F","PT","EU",350
2017-02-01,100087,"Product F","PT","EU",190
2018-04-01,100087,"Product F","PT","EU",169
2018-02-01,100087,"Product F","PT","EU",121
2018-01-01,100087,"Product F","PT","EU",169
2016-04-01,100088,"Product H","PT","EU",7935
2017-08-01,100088,"Product H","PT","EU",2704
2017-03-01,100088,"Product H","PT","EU",4380
2016-06-01,100088,"Product H","PT","EU",7267
2018-09-01,100088,"Product H","PT","EU",823
2017-12-01,100088,"Product H","PT","EU",2833
2017-05-01,100088,"Product H","PT","EU",3424
2017-01-01,100088,"Product H","PT","EU",1761
2018-10-01,100088,"Product H","PT","EU",676
2018-03-01,100088,"Product H","PT","EU",663
2018-02-01,100088,"Product H","PT","EU",258
2017-06-01,100088,"Product H","PT","EU",2715
2018-07-01,100088,"Product H","PT","EU",1102
2018-01-01,100088,"Product H","PT","EU",984
2016-07-01,100088,"Product H","PT","EU",7986
2018-08-01,100088,"Product H","PT","EU",1052
2016-02-01,100088,"Product H","PT","EU",7477
2016-11-01,100088,"Product H","PT","EU",3631
2016-09-01,100088,"Product H","PT","EU",5581
2018-05-01,100088,"Product H","PT","EU",2005
2017-10-01,100088,"Product H","PT","EU",1844
2017-07-01,100088,"Product H","PT","EU",2732
2017-02-01,100088,"Product H","PT","EU",4215
2017-04-01,100088,"Product H","PT","EU",763
2016-10-01,100088,"Product H","PT","EU",4436
2016-01-01,100088,"Product H","PT","EU",5613
2016-05-01,100088,"Product H","PT","EU",5292
2015-11-01,100088,"Product H","PT","EU",7070
2016-08-01,100088,"Product H","PT","EU",4834
2018-04-01,100088,"Product H","PT","EU",616
2016-03-01,100088,"Product H","PT","EU",11538
2015-12-01,100088,"Product H","PT","EU",9304
2017-09-01,100088,"Product H","PT","EU",1583
2016-12-01,100088,"Product H","PT","EU",4881
2018-06-01,100088,"Product H","PT","EU",318
2017-11-01,100088,"Product H","PT","EU",2110
2018-05-01,100089,"Product M","RO","EU",0
2018-02-01,100089,"Product M","RO","EU",89
2018-07-01,100089,"Product M","RO","EU",0
2018-10-01,100089,"Product M","RO","EU",686
2018-08-01,100089,"Product M","RO","EU",40
2018-04-01,100089,"Product M","RO","EU",0
2018-06-01,100089,"Product M","RO","EU",0
2018-03-01,100089,"Product M","RO","EU",0
2017-12-01,100089,"Product M","RO","EU",0
2018-09-01,100089,"Product M","RO","EU",62
2018-01-01,100089,"Product M","RO","EU",0
2018-07-01,100051,"Product X","RO","EU",0
2018-02-01,100051,"Product X","RO","EU",44
2018-10-01,100051,"Product X","RO","EU",0
2018-09-01,100051,"Product X","RO","EU",0
2018-08-01,100051,"Product X","RO","EU",0
2018-06-01,100051,"Product X","RO","EU",0
2018-05-01,100051,"Product X","RO","EU",0
2018-04-01,100051,"Product X","RO","EU",53
2018-01-01,100051,"Product X","RO","EU",36
2018-03-01,100051,"Product X","RO","EU",81
2018-08-01,100090,"Product X","RO","EU",0
2018-06-01,100090,"Product X","RO","EU",0
2018-03-01,100090,"Product X","RO","EU",0
2018-07-01,100090,"Product X","RO","EU",0
2018-04-01,100090,"Product X","RO","EU",17
2018-09-01,100090,"Product X","RO","EU",0
2018-02-01,100090,"Product X","RO","EU",8
2018-01-01,100090,"Product X","RO","EU",72
2018-10-01,100090,"Product X","RO","EU",0
2018-05-01,100090,"Product X","RO","EU",0
2018-06-01,100091,"Product X","RO","EU",0
2018-03-01,100091,"Product X","RO","EU",0
2018-02-01,100091,"Product X","RO","EU",109
2018-07-01,100091,"Product X","RO","EU",0
2018-05-01,100091,"Product X","RO","EU",0
2018-01-01,100091,"Product X","RO","EU",410
2018-10-01,100091,"Product X","RO","EU",0
2018-08-01,100091,"Product X","RO","EU",0
2018-09-01,100091,"Product X","RO","EU",0
2018-04-01,100091,"Product X","RO","EU",0
2018-10-01,100092,"Product X","RO","EU",0
2018-01-01,100092,"Product X","RO","EU",17
2018-02-01,100092,"Product X","RO","EU",0
2018-07-01,100092,"Product X","RO","EU",0
2018-06-01,100092,"Product X","RO","EU",0
2018-04-01,100092,"Product X","RO","EU",0
2018-09-01,100092,"Product X","RO","EU",0
2018-05-01,100092,"Product X","RO","EU",0
2018-03-01,100092,"Product X","RO","EU",17
2018-08-01,100092,"Product X","RO","EU",0
2018-10-01,100093,"Product AA","SA","ME",0
2018-04-01,100093,"Product AA","SA","ME",0
2018-02-01,100093,"Product AA","SA","ME",0
2016-09-01,100093,"Product AA","SA","ME",0
2016-02-01,100093,"Product AA","SA","ME",1005
2018-09-01,100093,"Product AA","SA","ME",0
2017-08-01,100093,"Product AA","SA","ME",0
2016-12-01,100093,"Product AA","SA","ME",0
2016-05-01,100093,"Product AA","SA","ME",0
2017-07-01,100093,"Product AA","SA","ME",0
2017-06-01,100093,"Product AA","SA","ME",0
2017-03-01,100093,"Product AA","SA","ME",0
2016-07-01,100093,"Product AA","SA","ME",0
2018-08-01,100093,"Product AA","SA","ME",0
2016-06-01,100093,"Product AA","SA","ME",0
2018-07-01,100093,"Product AA","SA","ME",0
2018-06-01,100093,"Product AA","SA","ME",0
2018-03-01,100093,"Product AA","SA","ME",0
2017-04-01,100093,"Product AA","SA","ME",0
2017-01-01,100093,"Product AA","SA","ME",0
2016-04-01,100093,"Product AA","SA","ME",0
2016-01-01,100093,"Product AA","SA","ME",1005
2018-05-01,100093,"Product AA","SA","ME",0
2017-11-01,100093,"Product AA","SA","ME",0
2017-09-01,100093,"Product AA","SA","ME",0
2017-05-01,100093,"Product AA","SA","ME",0
2018-01-01,100093,"Product AA","SA","ME",0
2017-12-01,100093,"Product AA","SA","ME",0
2016-10-01,100093,"Product AA","SA","ME",0
2016-08-01,100093,"Product AA","SA","ME",0
2016-03-01,100093,"Product AA","SA","ME",0
2017-10-01,100093,"Product AA","SA","ME",0
2017-02-01,100093,"Product AA","SA","ME",0
2016-11-01,100093,"Product AA","SA","ME",0
2015-12-01,100093,"Product AA","SA","ME",0
2018-04-01,100094,"Product M","SE","EU",383
2018-01-01,100094,"Product M","SE","EU",457
2017-07-01,100094,"Product M","SE","EU",584
2017-06-01,100094,"Product M","SE","EU",736
2016-12-01,100094,"Product M","SE","EU",627
2016-08-01,100094,"Product M","SE","EU",579
2015-12-01,100094,"Product M","SE","EU",104
2018-10-01,100094,"Product M","SE","EU",612
2018-03-01,100094,"Product M","SE","EU",269
2017-09-01,100094,"Product M","SE","EU",520
2016-11-01,100094,"Product M","SE","EU",502
2016-01-01,100094,"Product M","SE","EU",62
2018-09-01,100094,"Product M","SE","EU",301
2018-02-01,100094,"Product M","SE","EU",406
2017-11-01,100094,"Product M","SE","EU",515
2017-10-01,100094,"Product M","SE","EU",562
2017-08-01,100094,"Product M","SE","EU",603
2017-04-01,100094,"Product M","SE","EU",470
2017-03-01,100094,"Product M","SE","EU",819
2018-07-01,100094,"Product M","SE","EU",346
2017-02-01,100094,"Product M","SE","EU",494
2016-06-01,100094,"Product M","SE","EU",355
2018-06-01,100094,"Product M","SE","EU",451
2017-05-01,100094,"Product M","SE","EU",631
2016-10-01,100094,"Product M","SE","EU",383
2016-09-01,100094,"Product M","SE","EU",627
2016-02-01,100094,"Product M","SE","EU",141
2016-05-01,100094,"Product M","SE","EU",301
2016-03-01,100094,"Product M","SE","EU",218
2018-05-01,100094,"Product M","SE","EU",590
2017-12-01,100094,"Product M","SE","EU",355
2017-01-01,100094,"Product M","SE","EU",648
2018-08-01,100094,"Product M","SE","EU",457
2016-07-01,100094,"Product M","SE","EU",398
2016-04-01,100094,"Product M","SE","EU",254
2018-10-01,100095,"Product B","SE","EU",100
2018-06-01,100095,"Product B","SE","EU",0
2018-08-01,100095,"Product B","SE","EU",0
2018-07-01,100095,"Product B","SE","EU",0
2018-09-01,100095,"Product B","SE","EU",21
2017-04-01,100096,"Product F","SE","EU",0
2016-07-01,100096,"Product F","SE","EU",25
2018-03-01,100096,"Product F","SE","EU",0
2017-05-01,100096,"Product F","SE","EU",0
2017-03-01,100096,"Product F","SE","EU",0
2016-10-01,100096,"Product F","SE","EU",0
2016-05-01,100096,"Product F","SE","EU",36
2018-05-01,100096,"Product F","SE","EU",0
2018-02-01,100096,"Product F","SE","EU",0
2018-01-01,100096,"Product F","SE","EU",0
2016-12-01,100096,"Product F","SE","EU",0
2016-02-01,100096,"Product F","SE","EU",8
2016-01-01,100096,"Product F","SE","EU",0
2018-08-01,100096,"Product F","SE","EU",0
2017-11-01,100096,"Product F","SE","EU",0
2017-09-01,100096,"Product F","SE","EU",0
2016-11-01,100096,"Product F","SE","EU",0
2016-08-01,100096,"Product F","SE","EU",0
2015-11-01,100096,"Product F","SE","EU",0
2018-10-01,100096,"Product F","SE","EU",0
2017-12-01,100096,"Product F","SE","EU",0
2017-10-01,100096,"Product F","SE","EU",0
2017-08-01,100096,"Product F","SE","EU",0
2017-07-01,100096,"Product F","SE","EU",0
2017-02-01,100096,"Product F","SE","EU",40
2016-04-01,100096,"Product F","SE","EU",17
2018-07-01,100096,"Product F","SE","EU",0
2018-06-01,100096,"Product F","SE","EU",0
2018-04-01,100096,"Product F","SE","EU",0
2017-06-01,100096,"Product F","SE","EU",0
2017-01-01,100096,"Product F","SE","EU",0
2016-09-01,100096,"Product F","SE","EU",0
2016-03-01,100096,"Product F","SE","EU",0
2015-12-01,100096,"Product F","SE","EU",0
2018-09-01,100096,"Product F","SE","EU",0
2016-06-01,100096,"Product F","SE","EU",21
2018-05-01,100097,"Product K","SE","EU",0
2018-02-01,100097,"Product K","SE","EU",0
2017-12-01,100097,"Product K","SE","EU",0
2016-06-01,100097,"Product K","SE","EU",12
2016-05-01,100097,"Product K","SE","EU",25
2017-07-01,100097,"Product K","SE","EU",0
2016-07-01,100097,"Product K","SE","EU",40
2016-04-01,100097,"Product K","SE","EU",53
2016-02-01,100097,"Product K","SE","EU",25
2015-12-01,100097,"Product K","SE","EU",89
2018-10-01,100097,"Product K","SE","EU",0
2018-03-01,100097,"Product K","SE","EU",0
2017-11-01,100097,"Product K","SE","EU",0
2017-05-01,100097,"Product K","SE","EU",8
2017-02-01,100097,"Product K","SE","EU",12
2016-10-01,100097,"Product K","SE","EU",40
2018-04-01,100097,"Product K","SE","EU",0
2017-08-01,100097,"Product K","SE","EU",12
2017-06-01,100097,"Product K","SE","EU",12
2016-11-01,100097,"Product K","SE","EU",21
2018-09-01,100097,"Product K","SE","EU",0
2016-01-01,100097,"Product K","SE","EU",36
2018-07-01,100097,"Product K","SE","EU",0
2018-06-01,100097,"Product K","SE","EU",0
2018-01-01,100097,"Product K","SE","EU",0
2017-10-01,100097,"Product K","SE","EU",0
2017-09-01,100097,"Product K","SE","EU",0
2016-12-01,100097,"Product K","SE","EU",12
2016-09-01,100097,"Product K","SE","EU",12
2018-08-01,100097,"Product K","SE","EU",0
2017-04-01,100097,"Product K","SE","EU",4
2017-03-01,100097,"Product K","SE","EU",0
2017-01-01,100097,"Product K","SE","EU",21
2016-08-01,100097,"Product K","SE","EU",12
2016-03-01,100097,"Product K","SE","EU",49
2015-11-01,100097,"Product K","SE","EU",17
2016-04-01,100098,"Product T","SE","EU",4290
2018-04-01,100098,"Product T","SE","EU",860
2017-04-01,100098,"Product T","SE","EU",2154
2017-01-01,100098,"Product T","SE","EU",2234
2017-11-01,100098,"Product T","SE","EU",1341
2017-09-01,100098,"Product T","SE","EU",1303
2017-08-01,100098,"Product T","SE","EU",1367
2016-12-01,100098,"Product T","SE","EU",2416
2018-01-01,100098,"Product T","SE","EU",1117
2016-10-01,100098,"Product T","SE","EU",2874
2016-09-01,100098,"Product T","SE","EU",3535
2018-09-01,100098,"Product T","SE","EU",552
2018-05-01,100098,"Product T","SE","EU",787
2017-02-01,100098,"Product T","SE","EU",2037
2016-08-01,100098,"Product T","SE","EU",3704
2016-06-01,100098,"Product T","SE","EU",4444
